brand,alias
pinot grigio delle venezie igt;пинот григио делле венезие игт;пино гриджио дель венецие артори
pinot grigio delle venezie igt;пинот гриджио делл венези игт;пино гриджио дель венецие артори
luce della vite lucente;лусе делла вите лусенте;люченте
luce della vite lucente;луче делла вите лученте;люченте
zonin chianti;зонин чианти;зонин кьянти
le serre nuove ornellaia;ле серре нуове орнеллаиа;ле серре нуове орнеллайя
coldisole brunello di montalcino;колдисоле брунелло ди монталкино;колдизоле брунелло ди монтальчино
coldisole brunello di montalcino;кольдисоле брунелло ди монтальчино;колдизоле брунелло ди монтальчино
soave decordi;соаве десорди;соаве декорди
soave decordi;соав декорди;соаве декорди
amarone della valpolicella classico;амароне делла валполиселла классисо;амароне делла вальполичелла классико аллегрини
amarone della valpolicella classico;амароне делла вальполичелла классико;амароне делла вальполичелла классико аллегрини
pinot grigio torresella;пинот григио торреселла;пино гриджио торреселла
pinot grigio torresella;пинот григио торрезелла;пино гриджио торреселла
pinot grigio rose torresella;пинот григио росе торреселла;пино гриджио розе торреселла
pinot grigio rose torresella;пинот григио роз торрезелла;пино гриджио розе торреселла
sauvignon torresella;саувигнон торреселла;совиньонгрижио торреселла
sauvignon torresella;саувигнон торрезелла;совиньонгрижио торреселла
chardonnay torresella;чардоннай торреселла;шардоне торреселла
chardonnay torresella;кардоннаи торреселла;шардоне торреселла
primitivo di puglia;примитиво ди пуглиа;примитиво ди пулия
villa lucia toscana bianco igt;вилла лусиа тоскана бианко игт;вилла лучиа тоскана
villa lucia toscana bianco igt;вилла лукиа тоскана бианко игт;вилла лучиа тоскана
villa lucia toscana rosso igt;вилла лусиа тоскана россо игт;вилла лучиа тоскана
villa lucia toscana rosso igt;вилла лукиа тоскана россо игт;вилла лучиа тоскана
isola grillo sicilia igt;исола грилло сисилиа игт;изола грилло
isola grillo sicilia igt;изола грилло сикилиа игт;изола грилло
freschello bianco;фрешелло бианко;фрескелло бьянко
freschello bianco;фрескелло бианко;фрескелло бьянко
barco reale di carmignano capezzana;барко реале ди кармигнано капеззана;барко реале ди карминьяно капеццана
barco reale di carmignano capezzana;барко реале ди кармигнано капеццана;барко реале ди карминьяно капеццана
romito del romitorio sant'antimo castello romitorio;ромито дел ромиторио сантантимо кастелло ромиторио;ромито дель ромиторио сант'антимо кастелло ромиторио
brunello di montalcino castello romitorio;брунелло ди монталкино кастелло ромиторио;брунелло ди монтальчино кастелло ромиторио
brunello di montalcino castello romitorio;брунелло ди монтальчино кастелло ромиторио;брунелло ди монтальчино кастелло ромиторио
barolo patrizi docg;бароло патризи докг;бароло патрици
barolo patrizi docg;бейроло патризи докг;бароло патрици
barbaresco patrizi;барбареско патризи;барбареско
barbaresco patrizi;барбейреско патризи;барбареско
